"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000158850",272.899827476773,0.0727912315128896,0.16627662961574,0,1,1
"ENSG00000158856",41.6899390906737,-0.448846044833227,0.307160259100372,0,1,1
"ENSG00000158859",54.8792012707632,0.105638838853137,0.331458652556825,0,1,1
"ENSG00000158863",903.988980332605,0.116635414489157,0.109892045055843,0,1,1
"ENSG00000158864",1347.78042622724,0.0244490146357986,0.0886487806716204,0,1,1
"ENSG00000158865",0.955281866077658,0.100544872574459,2.62808497777176,0,1,NA
"ENSG00000158869",2.05201706807015,-0.645706149341274,1.36690246749245,0,1,NA
"ENSG00000158882",122.728761203046,-0.254477981261073,0.193004786928411,0,1,1
"ENSG00000158887",17.6893760142665,-0.553744453995543,0.449845195656976,0,1,1
"ENSG00000158941",1008.04040405481,0.0554954574440387,0.0895932451569741,0,1,1
"ENSG00000158966",332.309109866578,-0.237630611194505,0.148516774400229,0,1,1
"ENSG00000158985",383.871173382222,0.520546466233224,0.146490145420558,0,1,1
"ENSG00000158987",231.084722693506,-0.230456287221861,0.174525826504903,0,1,1
"ENSG00000159023",342.105224836905,-1.03351680391499,0.145213686280889,-0.230810227144544,0.817462235631727,1
"ENSG00000159055",72.0702850288035,-0.440657959082371,0.238541937610548,0,1,1
"ENSG00000159063",400.224112517911,0.0857217734036052,0.145035525398664,0,1,1
"ENSG00000159069",2022.48563933103,0.206863924432354,0.108668748681595,0,1,1
"ENSG00000159079",56.4982094747057,-0.0193371341085631,0.249300831159476,0,1,1
"ENSG00000159082",449.443281998106,-0.391863430884134,0.122161774249595,0,1,1
"ENSG00000159086",620.99930065095,-0.215640024583911,0.132642081868243,0,1,1
"ENSG00000159110",161.021904367039,0.0977493511797171,0.181881404851214,0,1,1
"ENSG00000159111",669.111669451714,-0.0830867259391781,0.105382737679134,0,1,1
"ENSG00000159128",672.382670161115,-0.226569882243393,0.122817058448269,0,1,1
"ENSG00000159131",1077.88700343288,0.113709783453318,0.104532697606723,0,1,1
"ENSG00000159140",5941.7548449449,-0.025683569267212,0.0766877045809137,0,1,1
"ENSG00000159147",163.403718076494,-0.0334035768030558,0.203423834203347,0,1,1
"ENSG00000159164",466.628946402495,-0.128822836830706,0.122235542678079,0,1,1
"ENSG00000159166",0.78248207601817,1.06365487661089,2.17679842926077,0.0292424304222357,0.976671241106816,NA
"ENSG00000159167",924.324969178294,1.96932561793095,0.352021145613928,2.75360054362767,0.00589436619861677,0.376315986007024
"ENSG00000159176",3635.88775422944,0.437673523441838,0.334195533805431,0,1,1
"ENSG00000159197",1.36258863285696,1.66504387747054,1.68006989243214,0.395842982762931,0.692220865603685,NA
"ENSG00000159199",348.684363020679,0.17596387420215,0.130231553986692,0,1,1
"ENSG00000159200",2858.62273155883,1.43120255721545,0.441962343319518,0.975654518384405,0.329235697925455,1
"ENSG00000159202",3014.88656529394,0.0959920378460753,0.0788780376835195,0,1,1
"ENSG00000159208",72.6303496351185,-0.459969597482819,0.266138232503273,0,1,1
"ENSG00000159210",404.800698459948,0.110660258774887,0.13537496451062,0,1,1
"ENSG00000159212",757.351871507445,1.04371376137972,0.113565280568834,0.384921880708262,0.700295294160097,1
"ENSG00000159214",64.6934634581879,0.00285815927063695,0.267051118318527,0,1,1
"ENSG00000159216",3466.90294090626,0.48914221283455,0.0859521692794816,0,1,1
"ENSG00000159217",138.987391886782,0.354868497504844,0.177313423136962,0,1,1
"ENSG00000159224",1.78509904987542,-0.740370466395228,1.45454547594564,0,1,NA
"ENSG00000159228",772.637914687507,-0.145449042926736,0.105847053438935,0,1,1
"ENSG00000159231",161.573140080082,-0.180459780041797,0.184100803814394,0,1,1
"ENSG00000159239",92.9737895415685,-0.379524822400782,0.222341035055768,0,1,1
"ENSG00000159251",2.0291599713446,0.997658635407383,1.35781503717718,0,1,NA
"ENSG00000159256",684.821067805899,-0.0632978021814044,0.103870437207077,0,1,1
"ENSG00000159259",73.1894851002467,-0.215203220298596,0.22921883118383,0,1,1
"ENSG00000159263",17.7975635089234,0.560949839490895,0.491464487656803,0,1,1
"ENSG00000159267",781.666608035451,0.0991447532962533,0.101815537898357,0,1,1
"ENSG00000159289",2.16722940672241,-1.40346750000459,1.52698058526225,-0.264225690816687,0.791606015895484,NA
"ENSG00000159307",130.496735348707,0.502291728380119,0.300542125491118,0,1,1
"ENSG00000159314",83.0791206256633,-0.380353763643835,0.21041262037749,0,1,1
"ENSG00000159322",1109.32051609203,0.0637015028539761,0.0935734090001207,0,1,1
"ENSG00000159335",4027.31954275422,0.275688704169073,0.120766579107798,0,1,1
"ENSG00000159346",1625.40292179413,0.358898175389814,0.103393176130368,0,1,1
"ENSG00000159348",786.327677690533,-0.0163489390855083,0.104835372984037,0,1,1
"ENSG00000159352",1609.31524330692,-0.0169469291107676,0.0925385696847843,0,1,1
"ENSG00000159363",316.037224713108,0.417741770827942,0.131828991571819,0,1,1
"ENSG00000159374",2.02746018677792,-1.13331142306875,1.53780864563348,-0.0866892141927273,0.930918549968211,NA
"ENSG00000159377",2585.74058571375,0.0774612599852225,0.0863570121113074,0,1,1
"ENSG00000159387",1.34831936617649,1.03279531838836,2.00472768137632,0.0163589891500088,0.986947997284733,NA
"ENSG00000159388",915.062165322298,-0.436030337670524,0.123873788847423,0,1,1
"ENSG00000159399",920.510632088892,0.379407191117654,0.171061094959513,0,1,1
"ENSG00000159403",24886.6800643991,0.223994561907888,0.0719925247312519,0,1,1
"ENSG00000159423",229.256523337071,0.935337222627943,0.144599414047583,0,1,1
"ENSG00000159433",734.396232670096,-0.0285746106104309,0.115889962313877,0,1,1
"ENSG00000159445",250.731609620509,-0.423305364215199,0.158712589830736,0,1,1
"ENSG00000159450",2.66522117243588,-0.193331568104384,1.72645282637716,0,1,NA
"ENSG00000159459",886.175188427817,0.0472308723258242,0.0969016724928794,0,1,1
"ENSG00000159461",2196.54370438238,0.140386464072212,0.0906492139046638,0,1,1
"ENSG00000159479",385.599508009181,0.0859156769285528,0.115002920270451,0,1,1
"ENSG00000159496",27.760116463671,-0.398785017401017,0.354769525638984,0,1,1
"ENSG00000159556",26.5718483077231,0.274531680878151,0.384440793387295,0,1,1
"ENSG00000159579",831.243484885488,-0.251199934935627,0.11863245225938,0,1,1
"ENSG00000159588",5.56548780377107,-0.204440106148715,0.766488212257164,0,1,1
"ENSG00000159592",1225.60303170306,0.0446916859694762,0.10207723055554,0,1,1
"ENSG00000159593",717.215221833617,0.329410543162547,0.107571914695078,0,1,1
"ENSG00000159596",380.629638386054,-0.228095865420109,0.119415878242891,0,1,1
"ENSG00000159640",74.0780619637103,-0.0859526091083437,0.236326873968482,0,1,1
"ENSG00000159658",3232.90948839657,0.262674516882877,0.0859371772382687,0,1,1
"ENSG00000159674",8662.33699142099,-0.994127015309198,0.150585785018993,0,1,1
"ENSG00000159685",107.039096857725,-0.409996717392099,0.18900183869857,0,1,1
"ENSG00000159692",2055.42130365903,-0.252417422007039,0.0794671430481327,0,1,1
"ENSG00000159708",4.1283017345923,-1.99150691755397,1.0040155062832,-0.987541438701942,0.323377278763824,1
"ENSG00000159712",0.649341914238959,-1.59526757263637,2.55210347695602,-0.233245860918763,0.815570495885293,NA
"ENSG00000159713",14.1186430680723,-1.55037358306604,0.51772891003007,-1.06305360277074,0.287757643558419,1
"ENSG00000159714",402.454643424487,-0.0290913044262864,0.126577755509361,0,1,1
"ENSG00000159720",1483.60504797722,-0.368214461216214,0.0906268181682297,0,1,1
"ENSG00000159733",209.913186849457,-0.0646637788163634,0.152211335745372,0,1,1
"ENSG00000159753",2.37446112396985,0.458635899439361,1.15459788649095,0,1,NA
"ENSG00000159761",55.1370144388511,0.131525290269899,0.290054761697612,0,1,1
"ENSG00000159763",1.44908807788011,1.1327494072973,2.17773538670813,0.0609575470498109,0.951393018693128,NA
"ENSG00000159784",215.318252620787,-0.395967601183925,0.147768749954304,0,1,1
"ENSG00000159788",440.636678799809,-0.161455187041998,0.11229289388059,0,1,1
"ENSG00000159792",955.234263057768,0.307717440011786,0.100566847765347,0,1,1
"ENSG00000159840",8170.67661520611,0.702122556025968,0.0958442807947786,0,1,1
"ENSG00000159842",4084.24849294604,-0.451626553027323,0.0788870585479734,0,1,1
"ENSG00000159860",57.1274361015964,0.557630471799924,0.366519806275185,0,1,1
"ENSG00000159871",16.5140727117805,-0.0896762452180454,0.540707887317149,0,1,1
"ENSG00000159873",525.357134324997,-0.233158327911462,0.135994583484577,0,1,1
"ENSG00000159882",93.9600814014206,-0.247500543637042,0.209416890492614,0,1,1
"ENSG00000159884",70.4843889662942,0.934171236265854,0.247439337235323,0,1,1
"ENSG00000159885",50.212895449641,-0.611140270673325,0.295009706243086,0,1,1
"ENSG00000159899",1447.92999016105,0.205737669784912,0.0868189189561783,0,1,1
"ENSG00000159904",10.1038889237968,-0.687704694106979,0.589322045196523,0,1,1
"ENSG00000159905",59.4047371505983,-0.515333596761405,0.260676944291762,0,1,1
"ENSG00000159915",39.8453478028852,-0.837191979587176,0.32450571007522,0,1,1
"ENSG00000159917",53.6275920492731,0.397513776400217,0.255779103590981,0,1,1
"ENSG00000159921",484.368101962251,0.220430091805262,0.117300863342373,0,1,1
"ENSG00000159958",1.12073016943295,-0.649050363030209,1.87529937502189,0,1,NA
"ENSG00000160007",2885.77231405348,-0.165094367642149,0.0801911455553,0,1,1
"ENSG00000160013",117.064506471565,0.602885128344542,0.24863320497219,0,1,1
"ENSG00000160014",4487.20005305852,-0.166925400329992,0.085317857400805,0,1,1
"ENSG00000160049",802.101018158278,-0.1343881515886,0.0936578390221032,0,1,1
"ENSG00000160050",52.2507039872748,-0.546149869119762,0.276900789127174,0,1,1
"ENSG00000160051",36.721128987087,-0.242527390680663,0.370531926965157,0,1,1
"ENSG00000160055",160.563656586921,-0.257380768466245,0.190249831685749,0,1,1
"ENSG00000160058",1739.8983121692,-0.181842025904742,0.101422224050035,0,1,1
"ENSG00000160062",132.653679209662,0.158122249891941,0.189940286139795,0,1,1
"ENSG00000160072",349.574677731868,0.283247049415259,0.139726083188444,0,1,1
"ENSG00000160075",1702.88447623581,0.130577970580843,0.0822815419016805,0,1,1
"ENSG00000160087",610.606956656058,0.0398301099296564,0.104766710417451,0,1,1
"ENSG00000160094",393.388743161106,-0.224818914049509,0.124723828165105,0,1,1
"ENSG00000160097",14.651110138126,-1.70217551349425,0.531151556259441,-1.32198711501331,0.186172441565578,1
"ENSG00000160111",37.0572165239795,-0.582123766743256,0.315164908158345,0,1,1
"ENSG00000160113",288.804343840731,0.0592425484214244,0.135510378515757,0,1,1
"ENSG00000160117",7.97683455005636,0.180818432373254,0.639360532203555,0,1,1
"ENSG00000160124",121.594075859858,-0.0768245798337229,0.184031238037771,0,1,1
"ENSG00000160131",759.467179507021,0.178377345890606,0.103983073550565,0,1,1
"ENSG00000160145",42.1562496986898,-1.6293795380513,0.329992419166285,-1.90725453524481,0.0564876345432955,1
"ENSG00000160161",4.9181785913719,0.468654720112427,1.0004317007237,0,1,1
"ENSG00000160172",33.1101132123005,-0.85668231793829,0.335337790265487,0,1,1
"ENSG00000160179",209.06007667312,0.497713589059918,0.199104334984557,0,1,1
"ENSG00000160188",2.42529037081248,0.142218108317141,1.14748429980697,0,1,NA
"ENSG00000160190",54.525185386038,0.377755979222329,0.286507484076596,0,1,1
"ENSG00000160191",8.31537249418443,-0.623001535338468,0.694398588069975,0,1,1
"ENSG00000160193",93.6858345263018,0.145130210755283,0.216128722239439,0,1,1
"ENSG00000160194",675.787269923236,-0.001993627314406,0.100210614007928,0,1,1
"ENSG00000160199",361.295696132288,-0.333564472335083,0.143545568135172,0,1,1
"ENSG00000160200",834.066631033772,1.24277461382672,0.101927214555609,2.38184291491911,0.0172262439319766,0.924185574311338
"ENSG00000160201",941.886090428459,0.148788824038738,0.0976637323094812,0,1,1
"ENSG00000160207",18.1143270937047,-0.125460632029897,0.469993010929006,0,1,1
"ENSG00000160208",629.882028227385,-0.0802439862563759,0.110703315281795,0,1,1
"ENSG00000160209",2052.26116350488,0.178007793985841,0.102156990508722,0,1,1
"ENSG00000160211",3253.81357860424,-0.324924829888977,0.127648053714431,0,1,1
"ENSG00000160213",1725.39959896859,0.338958531659886,0.0882822118438129,0,1,1
"ENSG00000160214",276.999643549327,0.14763481938191,0.135395948055457,0,1,1
"ENSG00000160216",2063.73698981268,0.0806596209519665,0.0837097872189209,0,1,1
"ENSG00000160218",933.482087873629,0.301337111079618,0.0918262712360921,0,1,1
"ENSG00000160219",62.5695361579043,0.580093653236759,0.241533063460405,0,1,1
"ENSG00000160221",1052.72715334389,0.0715941604798192,0.0920189332948674,0,1,1
"ENSG00000160223",16.5437901189003,-1.62246260392371,0.502275629564054,-1.23928490112882,0.215240008310678,1
"ENSG00000160226",147.539286888416,0.116472744900799,0.217297193762358,0,1,1
"ENSG00000160229",7.59383376970028,-0.122588979886683,0.650672409971465,0,1,1
"ENSG00000160233",28.9021258378153,0.312315502562127,0.38678035799204,0,1,1
"ENSG00000160255",5.15542398172518,-0.314066522183663,0.984315037352496,0,1,1
"ENSG00000160256",151.938715520064,0.949225837694638,0.201654569189581,0,1,1
"ENSG00000160271",619.719193420708,-0.418508999335726,0.117893849213912,0,1,1
"ENSG00000160282",26.0614391392917,0.53849196575239,0.437790990490905,0,1,1
"ENSG00000160284",219.977152489854,-0.24426692574264,0.175879212162093,0,1,1
"ENSG00000160285",3544.29276181419,-0.026744568185557,0.0879799587033503,0,1,1
"ENSG00000160293",456.834522252002,-0.11997514642761,0.128219113572365,0,1,1
"ENSG00000160294",1342.55768402105,0.0947390881323537,0.0869837291291221,0,1,1
"ENSG00000160298",58.2485217958343,-0.282963107357501,0.255862961518128,0,1,1
"ENSG00000160299",976.567765403621,-0.113681201512645,0.098243928766109,0,1,1
"ENSG00000160305",860.956503615296,-0.227019556918998,0.0930711526217794,0,1,1
"ENSG00000160307",12.6883173743469,-0.356615752291627,0.628309862469262,0,1,1
"ENSG00000160310",2216.95268495254,-0.151683764657534,0.086806706364263,0,1,1
"ENSG00000160318",5.8888285411559,0.42366652366238,0.77433600099541,0,1,1
"ENSG00000160321",7.42567423025753,-0.315167376427004,0.725103820405622,0,1,1
"ENSG00000160323",185.686009912166,0.0630732230466672,0.156156935303481,0,1,1
"ENSG00000160325",218.462986141212,-0.315584262540671,0.14186117422666,0,1,1
"ENSG00000160326",81.650661768669,0.00992626588691398,0.23623894398487,0,1,1
"ENSG00000160336",270.912187543043,-0.0998894176644985,0.135452675765912,0,1,1
"ENSG00000160345",42.2101851183924,-0.193085955349395,0.291419964367884,0,1,1
"ENSG00000160352",45.436028013606,-0.448288735377823,0.29358607760542,0,1,1
"ENSG00000160360",1913.89430495972,-0.426005486795082,0.100512378344674,0,1,1
"ENSG00000160392",138.399894782067,-0.201921058757047,0.175669051789016,0,1,1
"ENSG00000160396",7.48150460638992,-0.497772871526132,0.75883951193828,0,1,1
"ENSG00000160401",21.8073693854808,0.389349138960648,0.405203810980507,0,1,1
"ENSG00000160404",113.040283850418,0.0409032519213771,0.202652786665607,0,1,1
"ENSG00000160408",3008.13418062961,0.401101596626998,0.0800050387631254,0,1,1
"ENSG00000160410",1001.43060201952,0.209354009125956,0.107132726050736,0,1,1
"ENSG00000160439",98.5034781437102,-0.0119724782573469,0.200221665393229,0,1,1
"ENSG00000160445",2019.4610670856,-0.012223671380843,0.087761320033211,0,1,1
"ENSG00000160446",280.438418331309,0.884300273033924,0.134811570565455,0,1,1
"ENSG00000160447",63.4834112526665,0.47684625229252,0.24250421069932,0,1,1
"ENSG00000160460",175.804473619016,-1.07807708678939,0.184284318882661,-0.423677322426484,0.671801155963008,1
"ENSG00000160469",139.768323156469,-0.446526919377472,0.172152074032973,0,1,1
"ENSG00000160471",1.10430876574704,1.05316921207968,1.80093247946395,0.0295231568567781,0.976447350488305,NA
"ENSG00000160472",0.781764104869243,1.19281251961637,2.15643150491139,0.0894127725259214,0.928753873121031,NA
"ENSG00000160539",175.883313332778,-0.00650096187113127,0.160107390230971,0,1,1
"ENSG00000160551",3947.76938157895,0.156587570612602,0.0837031416134406,0,1,1
"ENSG00000160563",198.349339715097,0.0561608186232365,0.155595476813242,0,1,1
"ENSG00000160570",242.144935582942,-0.227873891932637,0.143535874552937,0,1,1
"ENSG00000160584",1188.10473860367,0.0332848297626586,0.100448332128106,0,1,1
"ENSG00000160588",3.06828814688702,-1.05667118488382,1.094203668367,-0.0517921722638674,0.958694292810441,1
"ENSG00000160602",88.5950435718306,-0.0366394034774047,0.204079437910447,0,1,1
"ENSG00000160606",39.1681995753454,-0.163837043010522,0.323256774191733,0,1,1
"ENSG00000160613",2069.05978643917,0.796871795189628,0.13012609488576,0,1,1
"ENSG00000160633",2080.86873016728,0.139008798222806,0.109910143609055,0,1,1
"ENSG00000160678",17.9993048561451,-0.121003397583592,0.471874788690328,0,1,1
"ENSG00000160679",574.882278070831,-0.0280475301581751,0.104944423190762,0,1,1
"ENSG00000160685",416.038008545185,-0.225022217510794,0.132354316192471,0,1,1
"ENSG00000160688",288.528830600845,0.141580357271778,0.141369228874286,0,1,1
"ENSG00000160691",4540.95799404546,-0.0151580176875505,0.0994847873028775,0,1,1
"ENSG00000160695",1130.35922708728,-0.244373522358398,0.0914303069061289,0,1,1
"ENSG00000160703",422.107367140728,-0.0438157750568281,0.137509397832605,0,1,1
"ENSG00000160710",4827.14027013246,-0.109362006274777,0.0748407877619409,0,1,1
"ENSG00000160712",737.935660522704,0.644697316956756,0.117829211952393,0,1,1
"ENSG00000160714",1084.49177966143,0.102332217324318,0.0893216770850838,0,1,1
"ENSG00000160716",2.34468105839442,1.2272270521863,1.39137853366202,0.16331073585579,0.870273781392226,NA
"ENSG00000160741",590.851567829438,0.316934076856931,0.127481796687752,0,1,1
"ENSG00000160746",1356.93199909094,0.41774134734156,0.0891749168088475,0,1,1
"ENSG00000160752",305.462960185886,-0.0503562660048885,0.131564856349166,0,1,1
"ENSG00000160753",541.902015824384,0.157620925502079,0.120283838707888,0,1,1
"ENSG00000160766",705.259831833915,-0.312206510204477,0.0977093421688178,0,1,1
"ENSG00000160767",1040.53495194435,0.239563741163984,0.121502197049278,0,1,1
"ENSG00000160781",23.619959087574,1.00259026289675,0.441680691030129,0.00586455996232102,0.995320784972267,1
"ENSG00000160783",106.792828525466,-0.267403434190498,0.203096081905698,0,1,1
"ENSG00000160785",502.64878607057,0.0807033337265392,0.113881345476158,0,1,1
"ENSG00000160789",14146.866285097,0.150924399907567,0.11336242623993,0,1,1
"ENSG00000160791",1.59012017006582,-1.61438181554342,1.70578879552927,-0.36017461080391,0.718716560005854,NA
"ENSG00000160796",170.946199949985,0.386276698971073,0.194372804261481,0,1,1
"ENSG00000160799",223.96447428273,0.109356643913191,0.150289894705816,0,1,1
"ENSG00000160801",60.2801357398706,0.115514860747709,0.24805024652385,0,1,1
"ENSG00000160803",614.386204766595,-0.20348250763869,0.127090590194773,0,1,1
"ENSG00000160808",12.67216010022,0.305620616506528,0.560153351505623,0,1,1
"ENSG00000160813",51.0307684489295,0.0289727079612664,0.302614210194063,0,1,1
"ENSG00000160818",340.857370916646,0.479750621671125,0.151492697345407,0,1,1
"ENSG00000160828",251.026540131139,-0.148414703423441,0.152534565994248,0,1,1
"ENSG00000160838",1.43724588750904,2.04984025980873,1.91285469073794,0.548834297185282,0.583119170992039,NA
"ENSG00000160867",309.642665467069,-0.6545490912736,0.170391337099391,0,1,1
"ENSG00000160868",1.72834944024558,-0.504136252498091,1.34619834025114,0,1,NA
"ENSG00000160870",265.56869342483,-0.827260624487229,0.237627914764301,0,1,1
"ENSG00000160877",950.495030442781,0.176624110132623,0.117189421114788,0,1,1
"ENSG00000160886",6.02412186026151,-0.433991772107314,0.771984774708484,0,1,1
"ENSG00000160888",260.510996653918,-0.340627642059626,0.140681629798072,0,1,1
"ENSG00000160908",204.026297525398,0.0500715172700358,0.161641048146625,0,1,1
"ENSG00000160917",321.954356858821,-0.287000312203547,0.130321074494663,0,1,1
"ENSG00000160932",3376.80236595484,-0.180751524294962,0.100635452325867,0,1,1
"ENSG00000160948",1320.05961194509,0.0193508613194096,0.0975032434069162,0,1,1
"ENSG00000160949",166.332428491639,0.0844172131400153,0.17247184805975,0,1,1
"ENSG00000160951",8.03152248733373,-1.42811157491336,0.714576173403671,-0.599112580082502,0.549097813201098,1
"ENSG00000160953",762.777532092867,-0.192606804474305,0.0999233783316114,0,1,1
"ENSG00000160957",82.9001526438709,0.0279717611886051,0.226793145968261,0,1,1
"ENSG00000160959",382.403915256679,-0.0719978098342607,0.142587030129853,0,1,1
"ENSG00000160961",343.699132626335,-0.157043723891747,0.127564922742262,0,1,1
"ENSG00000160972",162.413534025981,-0.0137818550597426,0.189989223703269,0,1,1
"ENSG00000160973",1.95636982360297,-0.527056246230078,1.37113514468967,0,1,NA
"ENSG00000160991",758.694539884588,-0.548438950977054,0.134408231220023,0,1,1
"ENSG00000160993",146.985547760355,-0.169722412833451,0.180773052723292,0,1,1
"ENSG00000160999",11.4798589185378,-0.343476113479092,0.548095652371863,0,1,1
"ENSG00000161010",628.294639870869,-0.390890754289093,0.121505498724816,0,1,1
"ENSG00000161011",9044.0623775031,-0.724075600529474,0.0959532552749898,0,1,1
"ENSG00000161013",6069.43934755436,0.240889932703616,0.0819912340593988,0,1,1
"ENSG00000161016",15048.5368108087,-0.00680459417835656,0.0800418868395394,0,1,1
"ENSG00000161021",882.582330647532,0.159821755144062,0.0946594195043372,0,1,1
"ENSG00000161036",203.702972971862,0.150127291494218,0.147482567651737,0,1,1
"ENSG00000161040",12.5450440944225,-1.45389495863981,0.573727810471718,-0.791132921143601,0.428866429952715,1
"ENSG00000161048",328.848680214669,-0.289660146046387,0.132118495452052,0,1,1
"ENSG00000161057",1377.36345347721,-0.0504241200626741,0.0876049648544503,0,1,1
"ENSG00000161082",0.960041329494582,2.95250377201023,2.55859432366264,0.763115806969826,0.445394333855787,NA
"ENSG00000161091",715.850353980232,0.474194600316372,0.12033922245928,0,1,1
"ENSG00000161103",48.3614013072738,0.767474511377838,0.344163400625279,0,1,1
"ENSG00000161132",5.71374669132943,0.448475798004818,0.835314998423961,0,1,1
"ENSG00000161133",16.4313076664203,0.415463588578124,0.463407354835373,0,1,1
"ENSG00000161149",4.98992465510784,-2.0478142921149,0.972360778962595,-1.07759826885737,0.281213075113096,1
"ENSG00000161179",101.772154675184,0.391626409957398,0.208843870369621,0,1,1
"ENSG00000161180",3.48264842241204,-0.592259790524455,0.976247376777341,0,1,1
"ENSG00000161202",2692.5111764908,-0.00208040325321912,0.0894590383149534,0,1,1
"ENSG00000161203",8317.81177326632,0.0964914033638229,0.076670202417494,0,1,1
"ENSG00000161204",757.758018775233,-0.086066663835666,0.104538636958258,0,1,1
"ENSG00000161217",1814.33842867448,0.120179444749775,0.0814956190386629,0,1,1
"ENSG00000161243",129.678549464802,0.00404589740154206,0.186331669926488,0,1,1
"ENSG00000161249",1577.07101396791,-0.259368563948733,0.0948293134311278,0,1,1
"ENSG00000161265",27.5956862843625,-0.559963981530378,0.396704094354271,0,1,1
"ENSG00000161267",64.1439788185784,1.45333445757704,0.280060689527013,1.61870078354324,0.105511658218704,1
"ENSG00000161277",189.332950468931,-0.0401708550884986,0.156752543089154,0,1,1
"ENSG00000161281",327.216680170961,0.333635800015042,0.125502838924532,0,1,1
"ENSG00000161298",50.7090482130694,-0.334354196173485,0.269603029183432,0,1,1
"ENSG00000161326",703.206703642005,0.497300349464031,0.118601494949844,0,1,1
"ENSG00000161328",35.0020061884234,-0.733078287592218,0.323172982302522,0,1,1
"ENSG00000161381",489.573707564817,-1.32015162768648,0.208466997147887,-1.53574250153065,0.124601546724831,1
"ENSG00000161395",390.504333149426,0.000331912696405848,0.130502481342531,0,1,1
"ENSG00000161509",2.98394089605116,-0.0569544002536023,1.14182678664982,0,1,NA
"ENSG00000161513",595.683472875096,-1.00525706113617,0.138964180529633,-0.0378303323643164,0.969822959946335,1
"ENSG00000161526",667.260998353618,0.031186802046061,0.101074147103284,0,1,1
"ENSG00000161533",796.621574670947,-0.0977312286433267,0.105847370668555,0,1,1
"ENSG00000161542",509.17441001911,-0.172772961229735,0.118599518901381,0,1,1
"ENSG00000161544",1075.99606672855,-0.341556824648145,0.0964693936248365,0,1,1
"ENSG00000161547",1059.46692961916,0.0922753594057273,0.112971592641515,0,1,1
"ENSG00000161551",176.91327539132,0.118049312896258,0.161298903762687,0,1,1
"ENSG00000161558",137.145427343251,-0.293322805887927,0.194229250195967,0,1,1
"ENSG00000161570",2.06359168196226,0.344000157909975,1.31137037403939,0,1,NA
"ENSG00000161583",336.767124147141,-0.0844198180108219,0.152031395395536,0,1,1
"ENSG00000161594",4.54493987194026,0.238721712690402,0.888156549133827,0,1,1
"ENSG00000161618",180.925683144069,0.0263961679252118,0.168221182650221,0,1,1
"ENSG00000161638",4627.39127742119,-0.00722944284248172,0.0845018559317483,0,1,1
"ENSG00000161642",495.726441058005,-0.844707177051442,0.132912865732894,0,1,1
"ENSG00000161647",166.341518087729,1.5671233566949,0.18162210932127,3.12254581126862,0.0017929419971316,0.136813617812994
"ENSG00000161653",49.3243902317532,-0.32254319460646,0.281260813092707,0,1,1
"ENSG00000161654",819.262499424663,0.0924253837455723,0.104793012700162,0,1,1
"ENSG00000161664",24.595886675458,-0.564655830298972,0.383606630107592,0,1,1
"ENSG00000161671",812.316809507772,0.0478780495224279,0.113105712654306,0,1,1
"ENSG00000161677",469.180087183762,0.497000860709659,0.111284184477393,0,1,1
"ENSG00000161681",109.969194475612,-0.433867836026542,0.225728680274855,0,1,1
"ENSG00000161682",299.918537765301,-0.962294954888898,0.148169345907604,0,1,1
"ENSG00000161692",103.994984003141,-0.193297531180989,0.193556600973402,0,1,1
"ENSG00000161714",2244.23684099064,-0.0444696904667039,0.0882909649575589,0,1,1
"ENSG00000161791",462.430545305222,-0.34845780972164,0.113002370540984,0,1,1
"ENSG00000161800",391.432624357962,0.121938653056252,0.203305656647978,0,1,1
"ENSG00000161813",1029.39905840616,0.79282544045847,0.116896622080931,0,1,1
"ENSG00000161835",181.46045427978,-0.431038315996654,0.161010070536014,0,1,1
"ENSG00000161847",273.924398286214,0.148332914538172,0.161209793025858,0,1,1
"ENSG00000161860",4.45120942450271,0.338749443444568,0.838042508806205,0,1,1
"ENSG00000161888",72.1175589825622,0.311235127065475,0.254238192654905,0,1,1
"ENSG00000161896",38.0171752474389,0.234728835984034,0.342248264384277,0,1,1
"ENSG00000161904",903.241598179055,0.0890730601674784,0.0935891409011302,0,1,1
"ENSG00000161912",42.7006480526585,-0.071710252406239,0.315032320059032,0,1,1
"ENSG00000161914",39.2542817804335,0.097621082515816,0.302213033260516,0,1,1
"ENSG00000161920",90.4307050713286,-0.175854313453061,0.217804918148502,0,1,1
"ENSG00000161921",164.252203355766,-0.797620184615899,0.186344708408967,0,1,1
"ENSG00000161929",1.36851857206213,-1.67555458253796,1.69851309260626,-0.397732926215696,0.690827063846138,NA
"ENSG00000161940",1.30989817249112,0.723057094656332,1.70150629971483,0,1,NA
"ENSG00000161955",39.1485157201851,0.253459124156694,0.330509935929723,0,1,1
"ENSG00000161956",152.853570875528,0.0666543169359161,0.175944943875692,0,1,1
"ENSG00000161958",17.8151616498788,0.0677366902114399,0.503580947031752,0,1,1
"ENSG00000161960",35.0051680677021,-0.0138516165860821,0.321990523549223,0,1,1
"ENSG00000161970",747.071596626094,0.00326416632482049,0.109952833726086,0,1,1
"ENSG00000161973",1.32084637010952,-0.767982979332397,1.55133212289151,0,1,NA
"ENSG00000161980",52.7838432132871,0.318850106058036,0.263134334102547,0,1,1
"ENSG00000161981",242.869898861949,-0.146766515058497,0.144030589543574,0,1,1
